,id,name,BRNtype,ra,dec,const,majax,minax,pa,bmag,vmag,jmag,hmag,kmag,sbrightn,hubble,parallax,pmra,pmdec,radvel,redshift,cstarumag,cstarbmag,cstarvmag,messier,ngc,ic,cstarnames,identifiers,commonnames,nednotes,ongcnotes,notngc,Id,CAT,CAT_ID,H_id,Name_type
342,12574,NGC6544,GCl,4.744386683337919,-0.4363037089913969,Sgr,6.0,,,11.36,9.9,6.24,5.54,5.37,,,0.328,-2.34,-18.66,-38.0,-0.000127,,,,,,,,"2MASX J18071996-2459542,MWSC 2810",,,,False,343,NGC,6544,H343,cluster
343,12583,NGC6553,GCl,4.752930070026432,-0.4521774785382853,Sgr,5.4,,,9.08,,,,,,,0.2194,0.3,-0.41,1.0,2e-06,,,,,,,,MWSC 2824,,,,False,344,NGC,6553,H344,cluster
344,12598,NGC6568,OCl,4.767966808752884,-0.3774802954350147,Sgr,7.8,,,,8.6,,,,,,0.936,0.593,-1.377,-44.0,-0.000146,,,,,,,,MWSC 2841,,,,False,345,NGC,6568,H345,open cluster
345,12599,NGC6569,GCl,4.771924342831782,-0.5554975765605819,Sgr,4.5,,,10.78,9.47,,,,,,0.0868,-4.13,-7.26,-50.0,-0.000166,,,,,,,,"2MASX J18133867-3149395,ESO 456-077,MWSC 2844",,,,False,346,NGC,6569,H346,cluster
346,12615,NGC6583,OCl,4.78139711734698,-0.3863746872286502,Sgr,3.6,,,,10.0,,,,,,0.413,1.303,0.11,-2.0,-8e-06,,,,,,,,MWSC 2860,,,,False,347,NGC,6583,H347,open cluster
347,12658,NGC6624,GCl,4.815695746030755,-0.5299042623348095,Sgr,3.3,,,,,,,,,,0.1042,0.11,-6.92,54.0,0.000181,,,,,,,,"ESO 457-011,MWSC 2906",,,,False,348,NGC,6624,H348,cluster
348,12663,NGC6629,PN,4.824559836969322,-0.40496680708551985,Sgr,0.26,,,11.6,11.3,10.42,10.15,9.6,,,0.455,-1.048,4.044,13.0,4.3e-05,,13.26,12.93,,,,HD 169460,"2MASX J18254245-2312102,ESO 522-026,IRAS 18226-2313,PN G009.4-05.0",,,,False,349,NGC,6629,H349,nebula
349,12667,NGC6633,OCl,4.831306261748802,0.11358990622923984,Oph,12.0,,,5.01,4.6,,,,,,2.5232,1.158,-1.737,-29.0,-9.7e-05,,,,,,,,MWSC 2917,,,,False,350,NGC,6633,H350,open cluster
350,12674,NGC6638,GCl,4.847379289718626,-0.4449964182936909,Sgr,4.2,,,10.81,9.68,,,,,,0.0827,-2.58,-4.05,9.0,2.9e-05,,,,,,,,MWSC 2933,,,,False,351,NGC,6638,H351,cluster
351,12678,NGC6642,GCl,4.851594987082714,-0.4097359192665943,Sgr,3.9,,,11.3,10.24,,,,,,0.1181,-0.19,-3.9,-33.0,-0.000111,,,,,,,,"ESO 522-032,MWSC 2941",,,,False,352,NGC,6642,H352,cluster
352,12681,NGC6645,OCl,4.854771486321344,-0.2946794516519981,Sgr,5.4,,,,8.5,,,,,,0.543,1.34,-0.633,-4.0,-1.3e-05,,,,,,,,MWSC 2946,,,,False,353,NGC,6645,H353,open cluster
353,12701,NGC6664,OCl,4.8718938935039295,-0.14347915448332385,Sct,6.0,,,8.81,7.8,,,,,,0.468,-0.089,-2.561,19.0,6.2e-05,,,,,,,,MWSC 2962,,,,False,354,NGC,6664,H354,open cluster
354,12753,NGC6712,GCl,4.9440007171090325,-0.15193915321868523,Sct,5.7,,,9.85,8.69,,,,,,0.1378,3.32,-4.38,-107.0,-0.000358,,,,,,,,MWSC 3014,,,,False,355,NGC,6712,H355,cluster
355,12800,NGC6755,OCl,5.008298646752504,0.07446301809529474,Aql,6.0,,,8.6,7.5,,,,,,0.376,-0.734,-3.529,27.0,9e-05,,,,,,,,MWSC 3051,,,,False,356,NGC,6755,H356,cluster
356,12801,NGC6756,OCl,5.01219073098445,0.08213131608940427,Aql,3.6,,,,10.6,,,,,,0.281,-1.584,-3.631,,,,,,,,,,MWSC 3052,,,,False,357,NGC,6756,H357,open cluster
357,12827,NGC6781,PN,5.054783309717807,0.11413968494361806,Aql,1.8,,,11.8,11.4,,,,,,,,,4.0,1.4e-05,,17.1,16.78,,,,,PN G041.8-02.9,,,,False,358,NGC,6781,H358,nebula
358,12849,NGC6802,OCl,5.107636242791326,0.35362067493289,Vul,4.5,,,10.07,8.8,,,,,,0.309,-2.814,-6.438,13.0,4.5e-05,,,,,,,,MWSC 3134,,,,False,359,NGC,6802,H359,open cluster
359,12867,NGC6818,PN,5.166009506844798,-0.24701935791684412,Sgr,0.77,,,9.9,9.3,10.66,10.6,9.91,,,,,,-14.0,-4.6e-05,,16.9,,,,,"BD-14 5523,HD 186282","IRAS 19411-1416,PN G025.8-17.9",Little Gem Nebula,,,False,360,NGC,6818,H360,Little Gem Nebula
360,12872,NGC6823,Cl+N,5.162530483869156,0.40666074608731656,Vul,6.0,,,7.71,7.1,,,,,,0.446,-1.697,-5.304,17.0,5.7e-05,,,,,,,,"LBN 135,MWSC 3163",,,,False,361,NGC,6823,H361,open cluster
361,12875,NGC6826,PN,5.169673243832943,0.8818280893838162,Cyg,0.42,,,10.02,9.44,9.57,9.6,8.9,,,0.6348,-9.232,-11.522,-6.0,-2.1e-05,,10.33,10.41,,,,"BD +50 2869,HD 186924,SAO 31951,TYC 3565-00205-1","2MASX J19444814+5031304,C 015,IRAS 19434+5024,PN G083.5+12.7",Blinking Planetary,,,False,362,NGC,6826,H362,Blinking Planetary
362,12879,NGC6830,OCl,5.196687304551206,0.4031734812790957,Vul,4.2,,,8.41,7.9,,,,,,0.424,-3.213,-5.766,-31.0,-0.000103,,,,,,,,MWSC 3191,,,,False,363,NGC,6830,H363,open cluster
363,12883,NGC6834,OCl,5.201994559918312,0.5132693353085791,Cyg,4.5,,,8.46,7.8,,,,,,0.272,-2.487,-5.094,-7.0,-2.3e-05,,,,,,,,MWSC 3197,,,,False,364,NGC,6834,H364,open cluster
364,12926,NGC6866,OCl,5.25309052821149,0.7707218836429004,Cyg,5.1,,,8.04,7.6,,,,,,0.686,-1.365,-5.743,13.0,4.2e-05,,,,,,,,MWSC 3239,,,,False,365,NGC,6866,H365,open cluster
365,12945,NGC6882,OCl,5.28804656424685,0.46231687186501025,Vul,7.5,,,,14.1,,,,,,2.0817,1.26,-10.0,-18.0,-6e-05,,,,,6885,,,"C 037,MWSC 3278",,Identification as NGC 6682 is not certain.,,False,366,NGC,6882,H366,open cluster
366,12948,NGC6885,Dup,5.28804656424685,0.46231687186501025,Vul,,,,,,,,,,,,,,,,,,,,6882,,,,,,,False,367,NGC,6885,H367,galaxy
367,12970,NGC6905,PN,5.3336527448219835,0.35089020428088114,Del,0.67,,,11.9,11.1,12.95,12.85,12.1,,,0.3996,-6.938,-5.53,-4.0,-1.4e-05,,16.3,15.7,,,,HD 193949,"2MASX J20222299+2006162,IRAS 20201+1956,PN G061.4-09.5",Blue Flash Nebula,,,False,368,NGC,6905,H368,Blue Flash Nebula
368,12975,NGC6910,OCl,5.337220488701268,0.7117210282792321,Cyg,6.3,,,7.13,7.4,,,,,,0.545,-3.415,-5.359,-33.0,-0.000109,,,,,,,,MWSC 3327,,,,False,369,NGC,6910,H369,open cluster
369,13000,NGC6934,GCl,5.385176318781898,0.1292261170723846,Del,5.4,,,10.48,9.75,,,,,,0.0208,-2.66,-4.67,-406.0,-0.001354,,,,,,,,"C 047,MWSC 3369",,,,False,370,NGC,6934,H370,galaxy
370,13005,NGC6939,OCl,5.373441888444324,1.0587530852858436,Cep,12.0,,,8.85,7.8,,,,,,0.506,-1.841,-5.413,-19.0,-6.3e-05,,,,,,,,MWSC 3357,,,,False,371,NGC,6939,H371,open cluster
371,13006,NGC6940,OCl,5.386281693974828,0.4936266242047451,Vul,10.8,,,6.98,6.3,,,,,,0.947,-1.954,-9.413,8.0,2.6e-05,,,,,,,,MWSC 3370,,,,False,372,NGC,6940,H372,open cluster
372,13013,NGC6946,G,5.388145560171854,1.0498839038036256,Cyg,11.4,10.84,52.0,9.76,9.05,6.27,5.91,5.37,23.73,SABc,,,,45.0,0.00015,,,,,,,,"2MASX J20345233+6009132,C 012,IRAS 20338+5958,MCG +10-29-006,PGC 065001,UGC 11597",Fireworks Galaxy,,,False,373,NGC,6946,H373,Fireworks Galaxy
373,13068,NGC7000,HII,5.494670276626285,0.777173784111106,Cyg,120.0,30.0,,4.0,,,,,,,,,,,,,,,,,,,"C 020,LBN 373",North America Nebula,,,False,374,NGC,7000,H374,N. American Nebula
374,13074,NGC7006,GCl,5.504277586937992,0.2825256574802632,Del,4.2,,,,10.46,9.56,9.02,9.0,,,,-0.08,-0.61,-383.0,-0.001278,,,,,,,,"2MASX J21012946+1611164,C 042,MWSC 3446",,,,False,375,NGC,7006,H375,galaxy
375,13076,NGC7008,PN,5.500172427093196,0.9519583276110349,Cyg,1.43,,,13.3,10.7,11.87,11.52,11.41,,,15.7,,,-73.0,-0.000243,12.99,13.75,13.23,,,,BD +53 2533C,"IRAS 20590+5420,PN G093.4+05.4",,,,False,376,NGC,7008,H376,Fetus Nebula
376,13077,NGC7009,PN,5.516025107244957,-0.19832612622724563,Aqr,0.7,0.52,70.0,8.3,8.0,9.33,9.46,8.75,,,0.8665,7.75,1.002,-47.0,-0.000155,,12.66,12.78,,,,"BD -11 5511,HD 200516,HIP 103992,TYC 5779-01804-1","2MASX J21041082-1121481,C 055,IRAS 21014-1133,PN G037.7-34.5",Saturn Nebula,,,False,377,NGC,7009,H377,Saturn Nebula
377,13114,NGC7044,OCl,5.555194658982839,0.7416985126232781,Cyg,6.0,,,,12.0,,,,,,0.273,-4.976,-5.526,-49.0,-0.000162,,,,,,,,MWSC 3485,,,,False,378,NGC,7044,H378,open cluster
378,13132,NGC7062,OCl,5.600141977765346,0.8094580119498712,Cyg,3.6,,,8.99,8.3,,,,,,0.398,-1.914,-4.045,-22.0,-7.4e-05,,,,,,,,MWSC 3505,,,,False,379,NGC,7062,H379,open cluster
379,13159,NGC7086,OCl,5.630690330218898,0.9005991054890151,Cyg,4.8,,,9.25,8.4,,,,,,0.59,-1.656,-1.629,-20.0,-6.7e-05,,,,,,,,MWSC 3520,,,,False,380,NGC,7086,H380,open cluster
380,13205,NGC7128,OCl,5.68961410020727,0.9375060317771597,Cyg,3.0,,,10.54,9.7,,,,,,0.261,-4.026,-4.111,-48.0,-0.00016,,,,,,,,MWSC 3554,,,,False,381,NGC,7128,H381,open cluster
381,13219,NGC7142,OCl,5.694828271347603,1.147980619225648,Cep,9.6,,,10.36,9.3,,,,,,0.392,-2.747,-1.288,-50.0,-0.000166,,,,,,,,MWSC 3557,,,,False,382,NGC,7142,H382,open cluster
382,13237,NGC7160,OCl,5.731971786712129,1.0926338045765023,Cep,4.2,,,6.34,6.1,,,,,,1.05,-3.472,-1.378,-20.0,-6.8e-05,,,,,,,,MWSC 3572,,,,False,383,NGC,7160,H383,open cluster
383,13290,NGC7209,OCl,5.781973288120201,0.8112906076644654,Lac,6.0,,,8.24,7.7,,,,,,0.82,2.255,0.283,-10.0,-3.2e-05,,,,,,,,MWSC 3585,,,,False,384,NGC,7209,H384,open cluster
384,13298,NGC7217,G,5.793939701804188,0.5473236178970752,Peg,4.52,3.84,90.0,11.03,10.47,7.78,7.08,6.83,22.93,Sab,,,,948.0,0.003166,,,,,,,,"2MASX J22075236+3121333,IRAS 22056+3106,MCG +05-52-001,PGC 068096,UGC 11914",,,,False,385,NGC,7217,H385,galaxy
385,13328,NGC7243,OCl,5.8256603337386625,0.8708756635138706,Lac,15.0,,,6.54,6.4,,,,,,1.116,0.433,-2.857,-13.0,-4.2e-05,,,,,,,,"C 016,MWSC 3602",,,,False,386,NGC,7243,H386,open cluster
386,13387,NGC7296,Dup,5.881966109849044,0.9126166670163582,Lac,,,,,,,,,,,,,,,,,,,,7295,,,,,,,False,387,NGC,7296,H387,open cluster
387,13425,NGC7331,G,5.921321102819951,0.6006642735337896,Peg,9.27,3.76,170.0,10.2,9.41,7.06,6.29,6.03,23.08,Sbc,,,,818.0,0.002732,,,,,,,,"2MASX J22370410+3424573,C 030,IRAS 22347+3409,MCG +06-49-045,PGC 069327,SDSS J223704.05+342456.8,UGC 12113",,"HOLM 795H is a double star; HOLM 795G,I are stars.",,False,388,NGC,7331,H388,galaxy
388,13475,NGC7380,Cl+N,5.966190609006638,1.0146020729745602,Cep,25.0,20.0,,7.62,7.2,,,,,,0.333,-2.517,-2.144,-34.0,-0.000114,,,,,,,,"LBN 511,MWSC 3659",,,,False,389,NGC,7380,H389,Wizard Nebula
389,13547,NGC7448,G,6.021646991547714,0.2789094322328672,Peg,2.07,0.81,171.0,12.1,11.69,9.94,9.33,9.01,21.66,Sc,,,,2182.0,0.007305,,,,,,,,"2MASX J23000358+1558493,IRAS 22575+1542,MCG +03-58-018,PGC 070213,SDSS J230003.60+155848.8,UGC 12294",,,,False,390,NGC,7448,H390,galaxy
390,13582,NGC7479,G,6.042958916155609,0.2150749844685368,Peg,3.65,2.72,26.0,11.73,11.09,9.19,8.51,8.2,23.04,SBbc,,,,2369.0,0.007935,,,,,,,,"2MASX J23045666+1219223,C 044,IRAS 23024+1203,MCG +02-58-060,PGC 070419,SDSS J230456.65+121922.3,UGC 12343",,,,False,391,NGC,7479,H391,galaxy
391,13614,NGC7510,OCl,6.069657363167471,1.0571614419707611,Cep,3.9,,,8.77,7.9,,,,,,0.286,-3.664,-2.193,64.0,0.000213,,,,,,,,MWSC 3706,,,,False,392,NGC,7510,H392,open cluster
392,13721,NGC7606,G,6.104636670259524,-0.14809264147276216,Aqr,5.26,4.47,145.0,11.59,11.0,8.62,7.69,7.64,23.81,Sb,,,,2235.0,0.007482,,,,,,,,"2MASX J23190480-0829065,IRAS 23164-0845,MCG -02-59-012,PGC 071047,SDSS J231904.77-082906.3,SDSS J231904.78-082906.3",,,,False,393,NGC,7606,H393,galaxy
393,13783,NGC7662,PN,6.134388716241853,0.7423748277084258,And,0.28,,,9.2,8.3,,,,,,12.1,12.2,-1.0,-12.0,-4.1e-05,,13.6,13.2,,,,"BD +41 4773,HD 220733","2MASX J23255415+4232111,C 022,IRAS 23234+4215,PN G106.5-17.6",Copeland's Blue Snowball,,,False,394,NGC,7662,H394,Blue Snowball
394,13807,NGC7686,OCl,6.152822302025,0.8575520139296183,And,3.6,,,6.79,5.6,,,,,,,-1.15,-1.21,6.0,2e-05,,,,,,,,MWSC 3734,,,,False,395,NGC,7686,H395,open cluster
395,13847,NGC7723,G,6.191343173057558,-0.22621357879202839,Aqr,3.29,2.32,55.0,11.94,11.21,9.17,8.61,8.28,23.0,SBb,,,,1871.0,0.006261,,,,,,,,"2MASX J23385709-1257396,IRAS 23363-1314,MCG -02-60-005,PGC 072009",,,,False,396,NGC,7723,H396,galaxy
396,13851,NGC7727,G,6.195462150092265,-0.21454944643821405,Aqr,3.61,2.75,27.0,11.57,10.64,8.55,7.97,7.69,22.97,SABa,,,,1832.0,0.006131,,,,,,,,"2MASX J23395386-1217348,MCG -02-60-008,PGC 072060",,,,False,397,NGC,7727,H397,galaxy
397,13918,NGC7789,OCl,6.271845030364753,0.9897461603577555,Cas,14.4,,,7.68,6.7,,,,,,0.453,-0.922,-1.933,-54.0,-0.000182,,,,,,,,MWSC 3779,,,,False,398,NGC,7789,H398,Carolines Rose
398,13919,NGC7790,OCl,6.276222897905172,1.0682864615111816,Cas,3.6,,,9.18,8.5,,,,,,0.269,-3.276,-1.677,-80.0,-0.000267,,,,,,,,MWSC 3781,,,,False,399,NGC,7790,H399,open cluster
399,13943,NGC7814,G,0.014172800746715621,0.28179067993970114,Peg,4.37,1.88,135.0,11.59,10.6,8.09,7.36,7.08,23.03,Sab,,,,1049.0,0.003505,,,,,,,,"2MASX J00031494+1608428,C 043,MCG +03-01-020,PGC 000218,SDSS J000315.04+160844.7,SDSS J000315.04+160844.8,UGC 00008",,Multiple SDSS entries describe this object.,,False,400,NGC,7814,H400,galaxy
